nombre,numero,descripcion,url,idioma,topico
Como criar sua loja no Instagram,22,"Veja como é fácil criar sua loja no Instagram​, vinculando-a uma página do Facebook onde você já tem seus produtos dispostos em um catálogo.",https://edu.gcfglobal.org//pt/vender-pela-internet-para-iniciantes/,Portugues,vender-pela-internet-para-iniciantes
Dicas para criar conteúdo para seu perfil comercial do Instagram,23,"Veja dicas para criar conteúdo para seu perfil comercial do Instagram que tenham objetivos claros como gerar consciência de marca, engajamento ou vendas.",https://edu.gcfglobal.org//pt/vender-pela-internet-para-iniciantes/,Portugues,vender-pela-internet-para-iniciantes
Tudo sobre vendas em marketplaces,24,"O que é marketplace, marketplaces de produtos,  marketplaces de ​serviço,  marketplaces de nicho, ​ vantagens de desvantagens de vender em marketplaces

",https://edu.gcfglobal.org//pt/vender-pela-internet-para-iniciantes/,Portugues,vender-pela-internet-para-iniciantes
Vendendo produtos em marketplaces ,25,"Aqui abordamos quais os principais marketplaces para produtos no Brasil, o que  eles têm em comum e suas diferenças, o que é exigido em geral pelos marketplaces e como ganhar dinheiro vendendo nesse tipo de negócio.
",https://edu.gcfglobal.org//pt/vender-pela-internet-para-iniciantes/,Portugues,vender-pela-internet-para-iniciantes
Marketplaces de serviços: o que são e o que oferecem,26,"​Marketplaces de serviços: o que são e o que oferecem, como vender serviços em marketplaces, vantagens de vender serviços em marketplaces, desvantagens de vender serviços em marketplaces.",https://edu.gcfglobal.org//pt/vender-pela-internet-para-iniciantes/,Portugues,vender-pela-internet-para-iniciantes
Vender por dropshipping,27,"​Entenda como vender por dropshipping, o que é dropshipping, por que o modelo dropshipping parece tão atraente, desafios do dropshipping e os principais cuidados na hora de trabalhar com dropshipping.",https://edu.gcfglobal.org//pt/vender-pela-internet-para-iniciantes/,Portugues,vender-pela-internet-para-iniciantes
Tudo sobre dropshipping internacional,28,​Tudo sobre dropshipping internacional: o que é dropshipping internacional e como fazer o dropshipping internacional de maneira correta.,https://edu.gcfglobal.org//pt/vender-pela-internet-para-iniciantes/,Portugues,vender-pela-internet-para-iniciantes
O que é dropshipping nacional e como funciona,29,"Entenda como vender por dropshipping nacional, conheça as vantagens do dropshipping nacional e veja também algumas desvantagens. Também apresentaremos dicas de como fazer o dropshipping nacional dar certo. ",https://edu.gcfglobal.org//pt/vender-pela-internet-para-iniciantes/,Portugues,vender-pela-internet-para-iniciantes
Como criar sua loja virtual grátis: por onde começar,30,"Aqui compartilhamos dicas para você começar a criar a sua loja virtual grátis como qual o planejamento mínimo que você deve realizar, os conhecimentos básicos que você tem que adquirir e principais pontos para criar uma loja virtual eficiente.",https://edu.gcfglobal.org//pt/vender-pela-internet-para-iniciantes/,Portugues,vender-pela-internet-para-iniciantes
Como criar sua loja virtual grátis: plataformas gratuitas e pagas,31,"Veja opções gratuitas e pagas para criar sua loja virtual, entenda as diferenças de cada opção, incluindo custo, pontos positivos e negativos.",https://edu.gcfglobal.org//pt/vender-pela-internet-para-iniciantes/,Portugues,vender-pela-internet-para-iniciantes
Como criar sua loja virtual com o plano gratuito da Loja Integrada,32,"Aprenda como criar sua loja virtual com o plano gratuito da Loja Integrada, incluindo: como se registrar na loja integrada, como atualizar os dados da sua loja, como personalizar o visual da sua loja, como criar páginas, como estabelecer formas de pagamento, como cadastrar formas de envio.",https://edu.gcfglobal.org//pt/vender-pela-internet-para-iniciantes/,Portugues,vender-pela-internet-para-iniciantes
Plano gratuito da Loja Integrada: como incluir produtos ,33,"Plano gratuito da Loja Integrada: veja como incluir seus produtos com foto, preço, descrição e tudo que você necessita para vender.",https://edu.gcfglobal.org//pt/vender-pela-internet-para-iniciantes/,Portugues,vender-pela-internet-para-iniciantes
Como melhorar o visual da sua loja Integrada sem comprar template,34,"Veja ​como melhorar o visual da sua loja Integrada sem comprar template, incluindo banners  personalizados criados pela ferramenta gratuita Canva e alterando as cores e as fontes padrões. Sua loja virtual ficará muito mais bonita!",https://edu.gcfglobal.org//pt/vender-pela-internet-para-iniciantes/,Portugues,vender-pela-internet-para-iniciantes
Como configurar um chat grátis na sua loja integrada,35,"Veja como descarregar e utilizar o JivoChat, uma ferramenta gratuita disponível para quem tem loja virtual na plataforma Loja Integrada. Com ele você coloca um chat na sua loja virtual, o que poderá ser um importante canal de comunicação com seus potenciais clientes.",https://edu.gcfglobal.org//pt/vender-pela-internet-para-iniciantes/,Portugues,vender-pela-internet-para-iniciantes
Como cadastrar seu Domínio próprio na Loja Integrada,36,Cadastrar seu Domínio próprio na Loja Integrada,https://edu.gcfglobal.org//pt/vender-pela-internet-para-iniciantes/,Portugues,vender-pela-internet-para-iniciantes
