nombre,numero,descripcion,url,idioma,topico
Conectar seu computador com um dispositivo Bluetooth,11,"Se você tem um dispositivo sem fio como um mouse ou teclado, pode conectá-los via Bluetooth com o seu computador Windows.
",https://edu.gcfglobal.org//pt/tudo-sobre-o-windows-10/,Portugues,tudo-sobre-o-windows-10
Como configurar a Data e a hora no Windows 10,12,Aprenda a mudar a hora do seu computador.,https://edu.gcfglobal.org//pt/tudo-sobre-o-windows-10/,Portugues,tudo-sobre-o-windows-10
Como mudar a região e adicionar idiomas,13,Siga os passos abaixo para configurar a região e o idioma do seu aparelho.,https://edu.gcfglobal.org//pt/tudo-sobre-o-windows-10/,Portugues,tudo-sobre-o-windows-10
Personalizar a Tela do bloqueio no Windows 10,14,Aprenda a configurar a tela mostrada pelo seu aparelho quando ele está inativo.,https://edu.gcfglobal.org//pt/tudo-sobre-o-windows-10/,Portugues,tudo-sobre-o-windows-10
Como usar o navegador Microsoft Edge,15,"Conheça as novas ferramentas que o Windows incluiu no seu navegador Microsoft Edge.
",https://edu.gcfglobal.org//pt/tudo-sobre-o-windows-10/,Portugues,tudo-sobre-o-windows-10
Como acessar o OneDrive no Windows 10,16,Conheça o procedimento para ver seus arquivos guardados no OneDrive no Windows.,https://edu.gcfglobal.org//pt/tudo-sobre-o-windows-10/,Portugues,tudo-sobre-o-windows-10
O que é e como funciona a Cortana?,17,Veja como funciona esta assistente virtual criada pela Microsoft para o sistema operacional Windows 10.,https://edu.gcfglobal.org//pt/tudo-sobre-o-windows-10/,Portugues,tudo-sobre-o-windows-10
Usar o modo Multitarefa de Windows 10,18,Veja como funciona esta ferramenta para ter vários áreas de trabalhos no Windows 10.,https://edu.gcfglobal.org//pt/tudo-sobre-o-windows-10/,Portugues,tudo-sobre-o-windows-10
Usar o Modo Tablet no Windows 10,19,Aprenda como ativar o modo tablet do seu computador.,https://edu.gcfglobal.org//pt/tudo-sobre-o-windows-10/,Portugues,tudo-sobre-o-windows-10
Ver as informações do sistema no Windows 10,20,"Se você quer saber mais informações do seu computador, pode encontrá-las todas num só lugar.",https://edu.gcfglobal.org//pt/tudo-sobre-o-windows-10/,Portugues,tudo-sobre-o-windows-10
O que são contas de usuário no Windows 10?,21,"Veja o que significa este termo e porque ele pode ser importante para trabalhar com seu computador.
",https://edu.gcfglobal.org//pt/tudo-sobre-o-windows-10/,Portugues,tudo-sobre-o-windows-10
Como incluir uma conta de usuário,22,Aprenda com a gente como criar novas contas para no seu computador.,https://edu.gcfglobal.org//pt/tudo-sobre-o-windows-10/,Portugues,tudo-sobre-o-windows-10
Alterar o tipo de conta de um usuário no Windows 10,23,Siga estes passos para mudar uma conta para administrador ou para usuário padrão.,https://edu.gcfglobal.org//pt/tudo-sobre-o-windows-10/,Portugues,tudo-sobre-o-windows-10
Como trocar de contas de usuário no Windows 10,24,Aprenda como passar de uma conta para outra no Windows 10 sem a necessidade de encerrar sessão.,https://edu.gcfglobal.org//pt/tudo-sobre-o-windows-10/,Portugues,tudo-sobre-o-windows-10
Como alterar as informações da sua conta de usuário,25,"Aprenda como alterar a senha, o nome e as formas de pagamento de sua conta do Windows.

",https://edu.gcfglobal.org//pt/tudo-sobre-o-windows-10/,Portugues,tudo-sobre-o-windows-10
Como alterar a imagem da sua conta de usuário,26,Seguindo estes passos você poderá alterar a foto de identificação de sua conta Windows.,https://edu.gcfglobal.org//pt/tudo-sobre-o-windows-10/,Portugues,tudo-sobre-o-windows-10
Como entrar na loja do Windows,27,Veja como funciona a loja do Windows e como encontra-la no seu aparelho.,https://edu.gcfglobal.org//pt/tudo-sobre-o-windows-10/,Portugues,tudo-sobre-o-windows-10
Como instalar um aplicativo no computador,28,"Se há algum aplicativo que você gostaria de ter, é possível baixa-lo usando a loja do Windows.",https://edu.gcfglobal.org//pt/tudo-sobre-o-windows-10/,Portugues,tudo-sobre-o-windows-10
Como desinstalar um aplicativo do computador,29,"Veja como apagar os aplicativos do seu computador.
",https://edu.gcfglobal.org//pt/tudo-sobre-o-windows-10/,Portugues,tudo-sobre-o-windows-10
Como fixar aplicativos no Windows 10,30,Veja como deixar os aplicativos que você mais usa na barra de tarefas no menu Iniciar.,https://edu.gcfglobal.org//pt/tudo-sobre-o-windows-10/,Portugues,tudo-sobre-o-windows-10
Como alterar um tema no Windows 10,31,Aprenda como alterar e personalizar seu computador com os temas do Windows.,https://edu.gcfglobal.org//pt/tudo-sobre-o-windows-10/,Portugues,tudo-sobre-o-windows-10
Como mudar as cores do seu computador Windows,32,"Se você gosta de um tema, mas não de suas cores, também é possível mudar suas cores.",https://edu.gcfglobal.org//pt/tudo-sobre-o-windows-10/,Portugues,tudo-sobre-o-windows-10
Alterar a tela de fundo no Windows 10,33,Veja como alterar a imagem do fundo de tela do seu computador por uma imagem que salva no seu computador.,https://edu.gcfglobal.org//pt/tudo-sobre-o-windows-10/,Portugues,tudo-sobre-o-windows-10
Personalizar a tela de bloqueio do Windows 10,34,Aprende a personalizar la imagen y los íconos que te aparecen en la pantalla de bloqueo de tu equipo.,https://edu.gcfglobal.org//pt/tudo-sobre-o-windows-10/,Portugues,tudo-sobre-o-windows-10
Alterar o nome de um computador com Windows 10,35,Siga estes passos para alterar o nome do seu computador e assim personaliza-lo.,https://edu.gcfglobal.org//pt/tudo-sobre-o-windows-10/,Portugues,tudo-sobre-o-windows-10
Teste Final,36,Teste os conhecimentos adquiridos no curso Tudo sobre o Windows 10.,https://edu.gcfglobal.org//pt/tudo-sobre-o-windows-10/,Portugues,tudo-sobre-o-windows-10
