name,link,course,courseLink,description
Divide fracciones,/math/cc-fifth-grade-math/divide-fractions,5.º grado,https://es.khanacademy.org/math/cc-fifth-grade-math,
Multiplica decimales,/math/cc-fifth-grade-math/imp-multiplication-and-division-3,5.º grado,https://es.khanacademy.org/math/cc-fifth-grade-math,
Divide decimales,/math/cc-fifth-grade-math/divide-decimals,5.º grado,https://es.khanacademy.org/math/cc-fifth-grade-math,
Potencias de diez,/math/cc-fifth-grade-math/powers-of-ten,5.º grado,https://es.khanacademy.org/math/cc-fifth-grade-math,
El volumen,/math/cc-fifth-grade-math/5th-volume,5.º grado,https://es.khanacademy.org/math/cc-fifth-grade-math,
Plano coordenado,/math/cc-fifth-grade-math/imp-geometry-3,5.º grado,https://es.khanacademy.org/math/cc-fifth-grade-math,
El pensamiento algebraico,/math/cc-fifth-grade-math/imp-algebraic-thinking,5.º grado,https://es.khanacademy.org/math/cc-fifth-grade-math,
Convertir unidades de medida,/math/cc-fifth-grade-math/imp-measurement-and-data-3,5.º grado,https://es.khanacademy.org/math/cc-fifth-grade-math,
Las gráficas de línea,/math/cc-fifth-grade-math/line-plots,5.º grado,https://es.khanacademy.org/math/cc-fifth-grade-math,
Propiedades de las figuras,/math/cc-fifth-grade-math/properties-of-shapes,5.º grado,https://es.khanacademy.org/math/cc-fifth-grade-math,
"Razones, tasas y porcentajes",/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic,6.º grado,https://es.khanacademy.org/math/cc-sixth-grade-math,"Las razones, tasas y porcentajes son algunos de los conceptos de matemáticas más útiles para la vida diaria (¿y entonces qué es la vida DIARIA, ¿eh?). Desde recetas para cocinar hasta deportes, estos conceptos encuentran formas de aparecer constantemente en nuestra vida diaria."
Operaciones aritméticas,/math/cc-sixth-grade-math/cc-6th-arithmetic-operations,6.º grado,https://es.khanacademy.org/math/cc-sixth-grade-math,"La rama más fundamental de las matemáticas son las operaciones aritméticas. Consisten en sumar, restar, multiplicar y dividir números. Estamos seguros de que estas operaciones son pan comido con números naturales, pero ahora vamos a mezclar esos números con decimales y fracciones. También introduciremos la idea de los exponentes; se vuelven cada vez más importantes conforme avanzamos. Entonces, sácale punta a tu lápiz y relájate, ¡que vamos a ir de paseo!"
Números negativos,/math/cc-sixth-grade-math/cc-6th-negative-number-topic,6.º grado,https://es.khanacademy.org/math/cc-sixth-grade-math,"Los números negativos son una parte necesaria de nuestro entendimiento de las matemáticas y del mundo. Lo ""negativo"" suele verse como ""malo"", pero los números negativos no solo son buenos, ¡sino que también son divertidos! Recorre esta lección con nosotros y te mostraremos cómo se definen, cómo se interpretan y cómo se usan. El valor absoluto es un tipo de número negativo expresado como positivo. ¿Estás confundido? No te preocupes: nosotros te ayudamos."
Propiedades de los números,/math/cc-sixth-grade-math/cc-6th-factors-and-multiples,6.º grado,https://es.khanacademy.org/math/cc-sixth-grade-math,Aprende a encontrar el mínimo común múltiplo (MCM) y el máximo común divisor (MCD).
Variables y expresiones,/math/cc-sixth-grade-math/cc-6th-expressions-and-variables,6.º grado,https://es.khanacademy.org/math/cc-sixth-grade-math,"Aprende qué son las variables y practica su uso en expresiones. Los conceptos principales cubiertos en estas lecciones son la sustitución, la propiedad distributiva y la combinación de términos semejantes. "
Introducción a las ecuaciones y desigualdades,/math/cc-sixth-grade-math/cc-6th-equations-and-inequalities,6.º grado,https://es.khanacademy.org/math/cc-sixth-grade-math,Aprende sobre las ecuaciones y desigualdades que contienen variables. En estas lecciones nos enfocamos en la resolución de ecuaciones y en entender las soluciones de las desigualdades.
Geometría,/math/cc-sixth-grade-math/cc-6th-geometry-topic,6.º grado,https://es.khanacademy.org/math/cc-sixth-grade-math,"Aprende cómo encontrar el área, volumen y superficie de todo tipo de figuras geométricas. También trabajarás con figuras en el plano coordenado."
Los datos y la estadística,/math/cc-sixth-grade-math/cc-6th-data-statistics,6.º grado,https://es.khanacademy.org/math/cc-sixth-grade-math,"En la estadística, intentamos entender el mundo mediante la recolección, organización y presentación de grandes cantidades de información. Por ejemplo, tú podrías encuestar a tus amigos cercanos sobre qué programa de televisión es el más popular, pero ese tamaño pequeño de la muestra no te dará una idea precisa de lo que les gusta ver a TODOS los estudiantes de sexto grado. Para esto, debes encuestar a una sección transversal de estudiantes de todo el país y de todos los antecedentes. Luego puedes analizar los datos estadísticamente para darte una idea más precisa de qué serie de televisión es la más popular. Así, sumerjámonos de lleno en la estadística, incluyendo los diagramas de caja y brazos, las gráficas de barras, los pictogramas, las gráficas de línea y las gráficas de puntos."
Números negativos: suma y resta,/math/cc-seventh-grade-math/cc-7th-negative-numbers-add-and-subtract,7.º grado,https://es.khanacademy.org/math/cc-seventh-grade-math,Suma y resta números negativos y ve cómo se puede utilizar el valor absoluto para encontrar la distancia entre dos números cualesquiera en la recta numérica.
Números negativos: multiplicación y división,/math/cc-seventh-grade-math/cc-7th-negative-numbers-multiply-and-divide,7.º grado,https://es.khanacademy.org/math/cc-seventh-grade-math,"Aprende a multiplicar y dividir números negativos. Una vez que tengas los fundamentos, retomaremos las fracciones, los exponentes y el orden de las operaciones ¡pero esta vez con negativos!"
"Fracciones, decimales y porcentajes",/math/cc-seventh-grade-math/cc-7th-fractions-decimals,7.º grado,https://es.khanacademy.org/math/cc-seventh-grade-math,"En estas lecciones, exploraremos el sistema de numeración. Convertiremos fracciones a decimales, operaremos con números en diferentes formas, conoceremos fracciones complejas e identificaremos los tipos de números. También resolveremos problemas verbales interesantes que incluyen porcentajes (cálculos de descuentos, impuestos y propinas)."
Tasas y relaciones proporcionales,/math/cc-seventh-grade-math/cc-7th-ratio-proportion,7.º grado,https://es.khanacademy.org/math/cc-seventh-grade-math,Aprende todo sobre las relaciones proporcionales. ¿Cómo se relacionan con las razones y las tasas? ¿Cómo se ven sus gráficas? ¿Qué tipo de problemas verbales podemos resolver con proporciones?
"Expresiones, ecuaciones y desigualdades",/math/cc-seventh-grade-math/cc-7th-variables-expressions,7.º grado,https://es.khanacademy.org/math/cc-seventh-grade-math,¡Que venga el álgebra! Aprende cómo manipular expresiones y resolver ecuaciones y desigualdades.
Geometría,/math/cc-seventh-grade-math/cc-7th-geometry,7.º grado,https://es.khanacademy.org/math/cc-seventh-grade-math,"Las figuras geométricas nos rodean. El mundo está construido con ellas. En esta serie de lecciones y ejercicios te familiarizarás con la geometría euclidiana y con términos como segmentos, dibujos a escala, partes del círculo, área, volumen, ángulos y figuras geométricas."
Estadística y probabilidad,/math/cc-seventh-grade-math/cc-7th-probability-statistics,7.º grado,https://es.khanacademy.org/math/cc-seventh-grade-math,"Esta introducción a la probabilidad y la estadística explora los modelos de probabilidad, los espacios muestrales, eventos compuestos, muestras aleatorias y mucho más."
Los números y sus operaciones,/math/cc-eighth-grade-math/cc-8th-numbers-operations,8.º grado,https://es.khanacademy.org/math/cc-eighth-grade-math,"Las matemáticas se centran en los números (como 89 y 3.14) y las operaciones (como la suma y la multiplicación). En estas lecciones, aprenderemos sobre algunas nuevas clases de números y operaciones."
Resolver ecuaciones con una incógnita,/math/cc-eighth-grade-math/cc-8th-solving-equations,8.º grado,https://es.khanacademy.org/math/cc-eighth-grade-math,"Aprende a resolver ecuaciones más complicadas que requieren varios pasos, como 4x + 5 = 6x -7. "
Ecuaciones lineales y funciones,/math/cc-eighth-grade-math/cc-8th-linear-equations-functions,8.º grado,https://es.khanacademy.org/math/cc-eighth-grade-math,"Las ecuaciones lineales como y = 2x + 7 se llaman ""lineales"" porque se ven como una línea recta cuando las graficamos. En estas lecciones te presentaremos las relaciones lineales, sus gráficas y funciones."
Sistemas de ecuaciones,/math/cc-eighth-grade-math/cc-8th-systems-topic,8.º grado,https://es.khanacademy.org/math/cc-eighth-grade-math,"Hablamos de un ""sistema de ecuaciones"" cuando tratamos con más de una ecuación al mismo tiempo. En estas lecciones aprenderemos cómo establecer y resolver sistemas de ecuaciones."
Geometría,/math/cc-eighth-grade-math/cc-8th-geometry,8.º grado,https://es.khanacademy.org/math/cc-eighth-grade-math,"En este tema aprenderemos sobre ángulos especiales, como los ángulos entre rectas que se intersecan y los ángulos de los triángulos. Después, aprenderemos sobre el teorema de Pitágoras. También encontraremos el volumen de figuras tridimensionales como esferas, conos y cilindros. Por último, aprenderemos sobre translaciones, rotaciones, reflexiones, y sobre congruencia y semejanza.  "
Transformaciones geométricas,/math/cc-eighth-grade-math/geometric-transformations,8.º grado,https://es.khanacademy.org/math/cc-eighth-grade-math,"En este tema aprenderás cómo realizar transformaciones, específicamente traslaciones, rotaciones, reflexiones y homotecias; y cómo mapear una figura a otra con estas transformaciones."
Datos y modelado,/math/cc-eighth-grade-math/cc-8th-data,8.º grado,https://es.khanacademy.org/math/cc-eighth-grade-math,"En este tema aprenderemos sobre gráficas de dispersión, rectas de mejor ajuste y tablas de contingencia."
Introducción a la multiplicación,/math/arithmetic/x18ca194a:intro-to-multiplication,Aritmética,https://es.khanacademy.org/math/arithmetic,
Multiplicación de 1 dígito,/math/arithmetic/x18ca194a:1-digit-multiplication,Aritmética,https://es.khanacademy.org/math/arithmetic,
Introducción a la división,/math/arithmetic/x18ca194a:intro-to-division,Aritmética,https://es.khanacademy.org/math/arithmetic,
Entiende fracciones,/math/arithmetic/fraction-arithmetic,Aritmética,https://es.khanacademy.org/math/arithmetic,"En este tema vamos a explorar a las fracciones de manera conceptual y vamos a sumar, restar, multiplicar y dividir fracciones."
"Valor posicional hasta 1,000,000",/math/arithmetic/x18ca194a:place-value-through-1-000-000,Aritmética,https://es.khanacademy.org/math/arithmetic,
"Suma y resta hasta 1,000,000",/math/arithmetic/arith-review-add-subtract,Aritmética,https://es.khanacademy.org/math/arithmetic,"En este tema, vamos a sumar números naturales. El tema empieza con 1+1=2 y llega hasta restas del 1 al 1000. Vamos a cubrir reagrupar, pedir prestado y problemas verbales.  "
Multiplica números de 1 y 2 dígitos,/math/arithmetic/x18ca194a:multiply-1-and-2-digit-numbers,Aritmética,https://es.khanacademy.org/math/arithmetic,
Divide con residuos,/math/arithmetic/x18ca194a:divide-with-remainders,Aritmética,https://es.khanacademy.org/math/arithmetic,
Suma y resta fracciones (como denominadores),/math/arithmetic/x18ca194a:add-and-subtract-fraction-like-denominators,Aritmética,https://es.khanacademy.org/math/arithmetic,
Multiplica fracciones,/math/arithmetic/x18ca194a:multiply-fractions,Aritmética,https://es.khanacademy.org/math/arithmetic,
Decimales y valor posicional,/math/arithmetic/arith-decimals,Aritmética,https://es.khanacademy.org/math/arithmetic,"En este tema, vamos a aprender qué es un decimal y cómo mostrarlo visualmente en una recta numérica.  También vamos a sumar, restar, multiplicar y dividir con decimales."
Suma y resta decimales,/math/arithmetic/x18ca194a:add-and-subtract-decimals,Aritmética,https://es.khanacademy.org/math/arithmetic,
Suma y resta fracciones (diferentes denominadores),/math/arithmetic/x18ca194a:add-and-subtract-fractions-different-denominators,Aritmética,https://es.khanacademy.org/math/arithmetic,
Multiplica y divide números de varios dígitos,/math/arithmetic/arith-review-multiply-divide,Aritmética,https://es.khanacademy.org/math/arithmetic,"En este tema, vamos a multiplicar y dividir números naturales. El tema empieza con la multiplicación y la división de números de 1 dígito y llega hasta problemas de número de varios dígitos. Vamos a cubrir reagrupar, residuos y problemas verbales.  "
Divide fracciones,/math/arithmetic/x18ca194a:divide-fractions,Aritmética,https://es.khanacademy.org/math/arithmetic,
Multiplica y divide decimales,/math/arithmetic/x18ca194a:multiply-and-divide-decimals,Aritmética,https://es.khanacademy.org/math/arithmetic,
Exponentes y potencias de diez,/math/arithmetic/x18ca194a:exponents-and-powers-of-ten,Aritmética,https://es.khanacademy.org/math/arithmetic,
Suma y resta números negativos,/math/arithmetic/arith-review-negative-numbers,Aritmética,https://es.khanacademy.org/math/arithmetic,"Aprende acerca de los números por debajo del 0 y cómo se relacionan con los números positivos. Suma, resta, multiplica y divide números negativos.  "
Multiplica y divide números negativos,/math/arithmetic/x18ca194a:multiply-and-divide-negative-numbers,Aritmética,https://es.khanacademy.org/math/arithmetic,
Propiedades aritméticas,/math/pre-algebra/pre-algebra-arith-prop,Preálgebra,https://es.khanacademy.org/math/pre-algebra,"Esta lección nos ayudará a profundizar en la aritmética. Exploraremos varias formas de representar los números naturales, así como el valor posicional, el orden de las operaciones, el redondeo y otras propiedades de la aritmética."
Factores y múltiplos,/math/pre-algebra/pre-algebra-factors-multiples,Preálgebra,https://es.khanacademy.org/math/pre-algebra,Comprender y encontrar factores y múltiplos. Después de estos videos estarás listo para las fracciones.
Leer e interpretar datos,/math/pre-algebra/pre-algebra-math-reasoning,Preálgebra,https://es.khanacademy.org/math/pre-algebra,"Este tema es menos sobre estadística y más sobre interpretación de datos, ya sea que se presenten en forma de tabla, de pictograma, como un gráfico de barras o como una gráfica de líneas. Es una lección muy buena para alguien nuevo a estas ideas. Pero para un estudiante de preparatoria o universidad que busca aprender estadística, podría resultar más útil saltarse esta lección (aunque tampoco hace daño verla)."
La medición,/math/pre-algebra/pre-algebra-measurement,Preálgebra,https://es.khanacademy.org/math/pre-algebra,"De la longitud al área, al volumen, al tiempo, pensando en cómo medimos las cosas."
Fracciones ,/math/pre-algebra/pre-algebra-fractions,Preálgebra,https://es.khanacademy.org/math/pre-algebra,"Comprender fracciones de manera conceptual, mediante el uso de operaciones con fracciones, y convertir fracciones."
Decimales,/math/pre-algebra/pre-algebra-decimals,Preálgebra,https://es.khanacademy.org/math/pre-algebra,"Entender expresiones decimales, usar operaciones con decimales, redondear, estimar y convertir decimales."
Números negativos y el plano coordenado ,/math/pre-algebra/pre-algebra-negative-numbers,Preálgebra,https://es.khanacademy.org/math/pre-algebra,"Ampliar nuestra comprensión de los números debajo de 0.  Pensar en la distancia ""absoluta"" a 0.  También veremos los 4 cuadrantes en el plano coordenado.  "
"Razones, tasas y proporciones",/math/pre-algebra/pre-algebra-ratios-rates,Preálgebra,https://es.khanacademy.org/math/pre-algebra,Aprende todo sobre las relaciones proporcionales. ¿Cómo se relacionan con las razones y las tasas? ¿Cómo se ven sus gráficas? ¿Qué tipo de problemas verbales podemos resolver con proporciones?
"Ecuaciones, expresiones y desigualdades ",/math/pre-algebra/pre-algebra-equations-expressions,Preálgebra,https://es.khanacademy.org/math/pre-algebra,"En este tema veremos ecuaciones de uno y dos pasos, así como expresiones y desigualdades."
"Exponentes, radicales y notación científica",/math/pre-algebra/pre-algebra-exponents-radicals,Preálgebra,https://es.khanacademy.org/math/pre-algebra,"Comprender y resolver exponentes, radicales y notación científica, sin álgebra."
Preparación para sumar y restar,/math/get-ready-for-3rd-grade/x3c950fa744f5f34c:get-ready-for-addition-and-subtraction,Preparación para 3.er grado,https://es.khanacademy.org/math/get-ready-for-3rd-grade,
Preparación para multiplicación y división,/math/get-ready-for-3rd-grade/x3c950fa744f5f34c:get-ready-for-multiplication-and-division,Preparación para 3.er grado,https://es.khanacademy.org/math/get-ready-for-3rd-grade,
Preparación para fracciones,/math/get-ready-for-3rd-grade/x3c950fa744f5f34c:get-ready-for-fractions,Preparación para 3.er grado,https://es.khanacademy.org/math/get-ready-for-3rd-grade,
Preparación para patrones y resolución de problemas,/math/get-ready-for-3rd-grade/x3c950fa744f5f34c:get-ready-for-patterns-and-problem-solving,Preparación para 3.er grado,https://es.khanacademy.org/math/get-ready-for-3rd-grade,
Preparación para área y perímetro,/math/get-ready-for-3rd-grade/x3c950fa744f5f34c:get-ready-for-area-and-perimeter,Preparación para 3.er grado,https://es.khanacademy.org/math/get-ready-for-3rd-grade,
Preparación para decir la hora,/math/get-ready-for-3rd-grade/x3c950fa744f5f34c:get-ready-for-time,Preparación para 3.er grado,https://es.khanacademy.org/math/get-ready-for-3rd-grade,
Preparación para datos,/math/get-ready-for-3rd-grade/x3c950fa744f5f34c:get-ready-for-data,Preparación para 3.er grado,https://es.khanacademy.org/math/get-ready-for-3rd-grade,
Preparación para valor posicional,/math/get-ready-for-4th-grade/xe731db3f95b84f06:get-ready-for-place-value,Preparación para 4.º grado,https://es.khanacademy.org/math/get-ready-for-4th-grade,
"Preparación para sumas, restas y estimaciones",/math/get-ready-for-4th-grade/xe731db3f95b84f06:get-ready-for-addition-subtraction-and-estimation,Preparación para 4.º grado,https://es.khanacademy.org/math/get-ready-for-4th-grade,
Preparación para multiplicación,/math/get-ready-for-4th-grade/xe731db3f95b84f06:get-ready-for-multiplication,Preparación para 4.º grado,https://es.khanacademy.org/math/get-ready-for-4th-grade,
Preparación para división,/math/get-ready-for-4th-grade/xe731db3f95b84f06:get-ready-for-division,Preparación para 4.º grado,https://es.khanacademy.org/math/get-ready-for-4th-grade,
Preparación para fracciones,/math/get-ready-for-4th-grade/xe731db3f95b84f06:get-ready-for-fractions,Preparación para 4.º grado,https://es.khanacademy.org/math/get-ready-for-4th-grade,
Preparación para figuras planas,/math/get-ready-for-4th-grade/xe731db3f95b84f06:get-ready-for-plane-figures,Preparación para 4.º grado,https://es.khanacademy.org/math/get-ready-for-4th-grade,
Preparación para área y perímetro,/math/get-ready-for-4th-grade/xe731db3f95b84f06:get-ready-for-area-and-perimeter,Preparación para 4.º grado,https://es.khanacademy.org/math/get-ready-for-4th-grade,
Preparación para valor posicional decimal,/math/get-ready-for-5th-grade/x01d8909412c13b9d:get-ready-for-decimal-place-value,Preparación para 5.º grado,https://es.khanacademy.org/math/get-ready-for-5th-grade,
Preparación para suma y resta de números decimales,/math/get-ready-for-5th-grade/x01d8909412c13b9d:get-ready-for-adding-subtracting-decimals,Preparación para 5.º grado,https://es.khanacademy.org/math/get-ready-for-5th-grade,
Preparación para suma y resta de fracciones,/math/get-ready-for-5th-grade/x01d8909412c13b9d:get-ready-for-adding-and-subtracting-fractions,Preparación para 5.º grado,https://es.khanacademy.org/math/get-ready-for-5th-grade,
Preparación para multiplicación y división con números naturales y decimales,/math/get-ready-for-5th-grade/x01d8909412c13b9d:get-ready-for-multi-digit-multiplication-and-division,Preparación para 5.º grado,https://es.khanacademy.org/math/get-ready-for-5th-grade,
Preparación para multiplicación y división de fracciones,/math/get-ready-for-5th-grade/x01d8909412c13b9d:get-ready-for-multiplying-dividing-fractions,Preparación para 5.º grado,https://es.khanacademy.org/math/get-ready-for-5th-grade,
Preparación para potencias de 10,/math/get-ready-for-5th-grade/x01d8909412c13b9d:get-ready-for-powers-of-10,Preparación para 5.º grado,https://es.khanacademy.org/math/get-ready-for-5th-grade,
Preparación para volumen,/math/get-ready-for-5th-grade/x01d8909412c13b9d:get-ready-for-volume,Preparación para 5.º grado,https://es.khanacademy.org/math/get-ready-for-5th-grade,
Preparación para propiedades de formas,/math/get-ready-for-5th-grade/x01d8909412c13b9d:get-ready-for-shapes,Preparación para 5.º grado,https://es.khanacademy.org/math/get-ready-for-5th-grade,
"Preparación para razones, tasas y porcentajes",/math/get-ready-for-6th-grade/x55793c7ff6b02d3d:get-ready-for-ratios-rates-and-percentages,Preparación para 6.º grado,https://es.khanacademy.org/math/get-ready-for-6th-grade,
Preparación para operaciones aritméticas,/math/get-ready-for-6th-grade/x55793c7ff6b02d3d:get-ready-for-arithmetic-operations,Preparación para 6.º grado,https://es.khanacademy.org/math/get-ready-for-6th-grade,
Preparación para números negativos,/math/get-ready-for-6th-grade/x55793c7ff6b02d3d:get-ready-for-negative-numbers,Preparación para 6.º grado,https://es.khanacademy.org/math/get-ready-for-6th-grade,
"Preparación para ecuaciones, expresiones y desigualdades",/math/get-ready-for-6th-grade/x55793c7ff6b02d3d:get-ready-for-equations-expressions-and-inequalities,Preparación para 6.º grado,https://es.khanacademy.org/math/get-ready-for-6th-grade,
Preparación para geometría,/math/get-ready-for-6th-grade/x55793c7ff6b02d3d:get-ready-for-geometry,Preparación para 6.º grado,https://es.khanacademy.org/math/get-ready-for-6th-grade,
Preparación para operaciones de números negativos,/math/get-ready-for-7th-grade/xa46d6dd638f86863:get-ready-for-negative-number-operations,Preparación para 7.º grado/1.º Secundaria,https://es.khanacademy.org/math/get-ready-for-7th-grade,
