nombre,numero,descripcion,url,idioma,topico
Sistemas de banco de dados,18,Os bancos de dados são fundamentais para sites dinâmicos onde estão todas as informações administrativas e o conteúdo do site.,https://edu.gcfglobal.org//pt/criacao-de-sites/,Portugues,criacao-de-sites
Integrando tudo,19,O desenvolvimento de sites dinâmicos envolve tecnologias diferentes e por isso precisamos de uma equipe com diversos conhecimentos e habilidades.,https://edu.gcfglobal.org//pt/criacao-de-sites/,Portugues,criacao-de-sites
O que é segurança na internet?,1,Conheça e entenda o conceito de Segurança na internet e como isso deve ser importante para nos protegermos na hora de usar a internet.,https://edu.gcfglobal.org//pt/seguranca-na-internet/,Portugues,seguranca-na-internet
O que é cyberbullying e como evitá-lo?,2,Veja o que fazer para evitar o cyberbullying e como identificar esta pratica que está cada vez mais comum.,https://edu.gcfglobal.org//pt/seguranca-na-internet/,Portugues,seguranca-na-internet
O que é stalking?,3,Veja o que significa este termo e fazer para evitar esta prática.,https://edu.gcfglobal.org//pt/seguranca-na-internet/,Portugues,seguranca-na-internet
O que é sexting?,4,Conheça os problemas que esta prática pode gerar.,https://edu.gcfglobal.org//pt/seguranca-na-internet/,Portugues,seguranca-na-internet
A engenharia social,5,Aprenda o que é esta prática e porque sua informação pessoal pode estar em risco.,https://edu.gcfglobal.org//pt/seguranca-na-internet/,Portugues,seguranca-na-internet
Senhas: o primeiro passo para a segurança,6,Saiba quais itens devem ter uma senha para que ela seja mais segura.,https://edu.gcfglobal.org//pt/seguranca-na-internet/,Portugues,seguranca-na-internet
Proteja seu computador de ameaças na internet,7,"Saiba que tipos de ameaças podem receber seu computador e como evitá-las.
",https://edu.gcfglobal.org//pt/seguranca-na-internet/,Portugues,seguranca-na-internet
Esteja seguro enquanto navega,8,"Saiba como se manter seguro contra as ameaças da Internet quando você navega.
",https://edu.gcfglobal.org//pt/seguranca-na-internet/,Portugues,seguranca-na-internet
Transações financeiras seguras na internet,9,"Aprenda a fazer transferências, pagamentos ou qualquer processo bancário com a segurança on-line,
",https://edu.gcfglobal.org//pt/seguranca-na-internet/,Portugues,seguranca-na-internet
Segurança nas redes wifi,10,Muitas pessoas se conectam através de muitas redes Wi-Fi sem saber que podem comprometer suas aparelhos.,https://edu.gcfglobal.org//pt/seguranca-na-internet/,Portugues,seguranca-na-internet
Segurança com aparelhos móveis,11,"Com o crescimento da tecnologia, muitas pessoas já têm um smartphone. Saiba como mantê-lo seguro.
",https://edu.gcfglobal.org//pt/seguranca-na-internet/,Portugues,seguranca-na-internet
Fraudes e spam no e-mail,12,"Saiba quais métodos usados pelos cibercriminosos no e-mail.
",https://edu.gcfglobal.org//pt/seguranca-na-internet/,Portugues,seguranca-na-internet
Como usar as redes sociais de forma segura,13,"Saiba como controlar suas redes sociais e assim se manter seguro na internet.
",https://edu.gcfglobal.org//pt/seguranca-na-internet/,Portugues,seguranca-na-internet
Baixar e compartilhar arquivos com segurança,14,Saiba como compartilhar um documento ou foto sem correr riscos.,https://edu.gcfglobal.org//pt/seguranca-na-internet/,Portugues,seguranca-na-internet
Dicas de proteção de menores na internet,15,Veja o que fazer para que seus filhos naveguem seguros na internet.,https://edu.gcfglobal.org//pt/seguranca-na-internet/,Portugues,seguranca-na-internet
Conselhos para crianças navegarem na internet,16,"Se você é menor de idade e quer saber como ficar protegido, siga estas recomendações.",https://edu.gcfglobal.org//pt/seguranca-na-internet/,Portugues,seguranca-na-internet
Cuidado com o grooming,17,Saiba o que é essa prática e o quanto ela é perigosa para as crianças.,https://edu.gcfglobal.org//pt/seguranca-na-internet/,Portugues,seguranca-na-internet
O que é controle parental?,18,Saiba mais sobre esta importante ferramenta para evitar riscos das crianças na Internet.,https://edu.gcfglobal.org//pt/seguranca-na-internet/,Portugues,seguranca-na-internet
Controle parental no Windows,19,Saiba como configurar esta ferramenta no seu computador com sistema operacional Windows.,https://edu.gcfglobal.org//pt/seguranca-na-internet/,Portugues,seguranca-na-internet
Controle parental no Mac OS X,20,Saiba como configurar o sistema de controle parental no seu computador Apple.,https://edu.gcfglobal.org//pt/seguranca-na-internet/,Portugues,seguranca-na-internet
Controle parental em celulares Android,21,Configure seu computador para que as crianças o usem corretamente.,https://edu.gcfglobal.org//pt/seguranca-na-internet/,Portugues,seguranca-na-internet
Controle parental em equipamentos iOS,22,Controle o que seus filhos fazem em dispositivos móveis da Apple.,https://edu.gcfglobal.org//pt/seguranca-na-internet/,Portugues,seguranca-na-internet
Controle parental no Youtube,23,Saiba como configurar sua conta do YouTube para que as crianças não assistam vídeos inadequados para a sua idade.,https://edu.gcfglobal.org//pt/seguranca-na-internet/,Portugues,seguranca-na-internet
O que são os computadores?,1,Saiba o que são os computadores e para que podemos usá-los. Veja também uma rápida diferença entre Software e Hardware.,https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
O que são hardware e software? ,2,Nesta página você aprenderá os conceitos de software e hardware e verá alguns exemplos de como eles são usados.,https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Tipos de computadores,3,Veja quais são os tipos de computadores existentes e o que você deve saber antes de comprar um.,https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Notebook,4,Conheça aqui as principais características de um notebook ou computador portátil.,https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Tablets,5,Conheça detalhadamente o que são tablets e quais são suas principais características.,https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Smartphone ou telefone inteligente,6,Entenda o que é um smartphone ou um telefone inteligente. Conheça suas características e confira quais são as vantagens dos smartphones.,https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Computadores vestíveis,7,O que são os computadores vestíveis ou wearable computing. Conheça alguns exemplos desse tipo de computador acoplado a peças de vestuário.,https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Outros tipos de computadores,8,Também existem outros tipos de computadores que estão presentes no nosso cotidiano.,https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Quais são as partes do computador?,9,Aqui você aprenderá quais são as partes básicas do computador e irá conhecê-las por imagens.,https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Principais botões e entradas de um computador,10,"Confira quais são os principais botões e entradas de um computador. Conheça as diferenças entre entradas USB e USB-C, as conexões mais comuns para monitores e outros periféricos, entre outros tópicos.",https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Parte posterior do gabinete,11,Quais são as entradas existentes na parte traseira da CPU? Apresentamos um resumo das entradas encontradas na parte de trás da CPU de um computador desktop.,https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
O que é o teclado,12,Você sabe como usar o teclado? Conhece suas diferentes funções?,https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
"Monitor, cabo de energia e mouse",13,"Vejamos para que serve o cabo de energia, o mouse e o monitor do computador.",https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Periféricos do computador,14,Saiba quais são os periféricos que você pode usar e instalar no seu computador.,https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
O que é um mouse?,15,"O mouse é uma das partes do computador e nos permite interagir com os objetos, programas e documentos que aparecem na tela.",https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
O que há dentro do computador?,16,"O que tem dentro de um computador? Veja como identificar os componentes internos do computador. Saiba o que é a placa mãe, para que serve o processador e mais.",https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Memória RAM e Disco rígido,17,Você já ouviu falar em memória RAM e disco rígido? Veja o que são aqui.,https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Placas de expansão,18,"Nesta página você aprenderá sobre as placas de expansão como as de vídeo, áudio, rede e bluetooth.
",https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
O que é um sistema operacional?,19,"Entenda o que é um sistema operacional, para que serve e qual é o seu papel nos computadores.",https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Sistemas operacionais para o computador,20,Nesta página mostramos algumas informações sobre os sistemas operacionais Windows e Apple.,https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Diferenças entre o Mac OS X e o Windows,21,Você sabe quais são as principais diferenças entre um Mac OS X e Windows?,https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Diferenças entre um PC e um MAC,22,Nesta página você aprenderá qual é a diferença entre um PC e um MAC e qual dos dois é a melhor opção segundo as suas necessidades.,https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Os sistemas operacionais para dispositivos móveis,23,Aprenda mais sobre os sistemas operacionais criados para dispositivos móveis como celulares ou tablets.,https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Como instalar um PC,24,"Veja como instalar um PC ou computador tipo desktop. Confira passo a passo como conectar o monitor a um PC, como instalar teclado, mouse e caixas de som.",https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Como ligar o computador,25,Aprenda a ligar um computador independente de ser um Mac ou um Pc.,https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Como ligar um notebook,26,"Aqui você verá como conectar e ligar um Laptop ou Notebook, que nada mais é que um computador portátil. ",https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Transferir arquivos e configurações,27,Aprenda como transferir seus arquivos e as configurações de um computador para outro.,https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Instalar os Periféricos,28,"Veja como instalar os periféricos de um computador. Veja como conectar alguns dispositivos complementares ao seu computador, como impressoras e scanners. ",https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Como instalar internet em casa,29,Confira quais os diferentes tipos de conexão de internet que você pode contratar e veja passo a passo como criar sua rede doméstica de wi-fi na sua casa.,https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Interface do Windows,30,Dê uma olhada nos principais aspectos relacionados à interface do Windows.,https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Abrir o explorador de arquivos,31,Aqui você aprenderá a abrir o explorador de arquivos do seu computador Windows.,https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Apagar um arquivo no Windows,32,Use a lixeira e conheça algumas formas de eliminar ou excluir um arquivo do seu computador.,https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Ajustar a configuração do seu computador,33,Veja passo a passo como ajustar a configuração do seu computador Windows.,https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Desligar o computador,34,Desligar corretamente um computador Windows é muito importante para sua conservação. ,https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Interface do Mac OS X,35,Aqui lhe mostramos como funciona a interface de um Mac OS x.,https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Abrir o explorador de arquivos Finder,36,Você sabe como abrir o explorador de arquivos do Mac OS X ?,https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Excluir um arquivo no Mac OS X,37,Aprenda como usar a lixeira e as maneiras de excluir um arquivo do seu computador Mac OS X.,https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Ajustar configurações no Mac OS X,38,As vezes é necessário saber ajustar algumas configurações do seu computador Mac OS X.,https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Desligar o Mac OS X,39,Veja como é simples e importante saber desligar seu computador Mac.,https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
O que é um aplicativo ou um programa?,40,O que é um programa? Programas e aplicativos são a mesma coisa? Somente dispositivos móveis contém aplicativos? Entenda como funcionam os aplicativos e veja exemplos.,https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Instalar programas ou aplicativos,41,"Uma vez entendida a definição e função de um programa ou aplicativo, conheça como é feita a instalação dos mesmos, seja num computador Mac ou Windows.",https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Aplicativos móveis,42,Conheça as funções e as características de alguns aplicativos móveis.,https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
O que é um aplicativo web?,43,Entenda um pouco mais do que são os aplicativos web.,https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Como funcionam os aplicativos web?,44,"Agora que você sabe tudo relacionado com a nuvem e como utilizar os aplicativos web, conheça um pouco mais do seu funcionamento.",https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Armazenamento na nuvem,45,Aprenda a usar e veja quais são algumas das principais funções da Nuvem.,https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Como proteger seu computador das principais ameaças,46,"​Como proteger seu computador? Veja o que é malware e como se proteger dessa e de outras ameaças como vírus, spyware, trojan horses, ransomware e outros perigos.",https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Como criar um ambiente seguro para homeoffice,47,"Como criar um ambiente seguro no homeoffice. Veja como organizar seu espaço de trabalho para evitar problemas como fadiga visual, dor nas costas e no pescoço.",https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
Teste Final ,48,"Teste os conhecimentos adquiridos no curso de Informática Básica.
",https://edu.gcfglobal.org//pt/informatica-basica/,Portugues,informatica-basica
O que é internet?,1,"A Internet foi criada para que pudéssemos aproveitar melhor nossos computadores. Veja aqui como foi o começo dessa invenção que revolucionou o mundo, assim como a diferença entre as redes WAN e LAN.",https://edu.gcfglobal.org//pt/como-usar-a-internet/,Portugues,como-usar-a-internet
Como a internet funciona?,2,"Aqui você aprenderá como funciona a internet e qual é o processo usando para acessar um site. Veja também os conceitos de Endereço IP, URL e Navegador.",https://edu.gcfglobal.org//pt/como-usar-a-internet/,Portugues,como-usar-a-internet
O que é a velocidade de Internet?,3,Qual é a velocidade da sua internet? Descubra o que é e como medir sua velocidade de navegação bem como as de download e de upload.,https://edu.gcfglobal.org//pt/como-usar-a-internet/,Portugues,como-usar-a-internet
Para que você pode usar a internet?,4,"Veja como quais são as diferentes maneira de usar a internet, para que ela pode ser útil e quais ferramentas permitem estabelecer comunicações através dela.",https://edu.gcfglobal.org//pt/como-usar-a-internet/,Portugues,como-usar-a-internet
Aprender usando a internet,5,"Veja como, estando na internet, você pode aprender, estudar e procurar trabalho.",https://edu.gcfglobal.org//pt/como-usar-a-internet/,Portugues,como-usar-a-internet
Outras utilidades da internet,6,"Aprenda e conheça outros benefícios que você pode ter ao usar a internet, como por exemplo, ver vídeos, entrar em redes sociais e conhecer pessoas diferentes.",https://edu.gcfglobal.org//pt/como-usar-a-internet/,Portugues,como-usar-a-internet
Como você pode fazer parte da internet?,7,É legal saber como você pode participar de forma ativa da internet. Veja essas possibilidades de fazer parte da rede.,https://edu.gcfglobal.org//pt/como-usar-a-internet/,Portugues,como-usar-a-internet
O que eu preciso para me conectar à Internet?,8,"nesta página você encontrará quais são e para o que servem as ferramentas que você precisa para conectar à internet?
",https://edu.gcfglobal.org//pt/como-usar-a-internet/,Portugues,como-usar-a-internet
Como usar o computador para conectar à internet?,9,"Nesta página você encontrará os passos que deve seguir para conectar à Internet desde o 
computador
",https://edu.gcfglobal.org//pt/como-usar-a-internet/,Portugues,como-usar-a-internet
Como conectar à internet sem fio?,10,"Nesta página você encontrará que elementos você precisa para conectar à internet sem fio.
",https://edu.gcfglobal.org//pt/como-usar-a-internet/,Portugues,como-usar-a-internet
Como conectar à internet sem fio,11,Nesta página você encontrará os passos que deve seguir para conectar à internet sem fio ou Wi-Fi.,https://edu.gcfglobal.org//pt/como-usar-a-internet/,Portugues,como-usar-a-internet
Conectar à internet com um modem USB,12,Nesta página você vai encontrar as ferramentas que você deve ter para poder conectar à internet por meio de um modem USB.,https://edu.gcfglobal.org//pt/como-usar-a-internet/,Portugues,como-usar-a-internet
Como conectar à internet com um modem 3G?,13,Nesta página você encontrará os passos que deve seguir para conectar à internet por meio de um modem.,https://edu.gcfglobal.org//pt/como-usar-a-internet/,Portugues,como-usar-a-internet
Internet nos dispositivos móveis.,14,Nesta página você conhecerá os passos que você deves seguir para conectar à internet por meio dos seus dispositivos móveis.,https://edu.gcfglobal.org//pt/como-usar-a-internet/,Portugues,como-usar-a-internet
Dispositivos com sistema operacional Android,15,Nesta página você encontrará como conectar à internet por meio de um dispositivo com sistema operacional Android.,https://edu.gcfglobal.org//pt/como-usar-a-internet/,Portugues,como-usar-a-internet
O que é um navegador,16,Nesta página você encontrará a definição do que é um navegador.,https://edu.gcfglobal.org//pt/como-usar-a-internet/,Portugues,como-usar-a-internet
Os navegadores mais comuns,17,Nesta página você encontrará a descrição dos navegadores mais comuns.,https://edu.gcfglobal.org//pt/como-usar-a-internet/,Portugues,como-usar-a-internet
Como é a interface de um navegador?,18,Nesta página você saberá para o que serve cada uma das partes pelas quais está composto um navegador.,https://edu.gcfglobal.org//pt/como-usar-a-internet/,Portugues,como-usar-a-internet
O que é um buscador de internet?,19,Nesta página você verá no que consiste os buscadores da internet.,https://edu.gcfglobal.org//pt/como-usar-a-internet/,Portugues,como-usar-a-internet
Como realizar uma busca na internet?,20,Nesta página você encontrará os passos para realizar buscas na internet por meio de um buscador.,https://edu.gcfglobal.org//pt/como-usar-a-internet/,Portugues,como-usar-a-internet
Sugestões para buscas eficazes,21,Nesta página você encontrará algumas sugestões para avaliar os resultados das buscas na internet.,https://edu.gcfglobal.org//pt/como-usar-a-internet/,Portugues,como-usar-a-internet
Buscas eficazes na internet,22,Nesta página você encontrará mais sugestões para realizar buscas eficazes na internet.,https://edu.gcfglobal.org//pt/como-usar-a-internet/,Portugues,como-usar-a-internet
O que é um correio eletrônico?,1,"Nesta página você aprenderá o conceito de um correio eletrônico, no que consiste e o que é necessário para usar o correio eletrônico.
",https://edu.gcfglobal.org//pt/criar-um-correio-eletronico/,Portugues,criar-um-correio-eletronico
Como funciona um correio eletrônico?,2,"Aqui você verá como funciona um correio eletrônico.
",https://edu.gcfglobal.org//pt/criar-um-correio-eletronico/,Portugues,criar-um-correio-eletronico
Diferença entre correio eletrônico e página web,3,"Nesta página explicaremos a diferença entre um e-mail eletrônico e uma página web.
",https://edu.gcfglobal.org//pt/criar-um-correio-eletronico/,Portugues,criar-um-correio-eletronico
Características dos correios eletrônicos,4,"Descrição dos principais provedores de correio eletrônico, como funciona a caixa de entrada e como administrar as mensagens.
",https://edu.gcfglobal.org//pt/criar-um-correio-eletronico/,Portugues,criar-um-correio-eletronico
Administrador de mensagens,5,"Descrição das ferramentas de administração de mensagens de um correio eletrônico.
",https://edu.gcfglobal.org//pt/criar-um-correio-eletronico/,Portugues,criar-um-correio-eletronico
Painel esquerdo de opções,6,"Descrição das diferenças entre as opções ou ferramentas de cada provedor de correio eletrônico.
",https://edu.gcfglobal.org//pt/criar-um-correio-eletronico/,Portugues,criar-um-correio-eletronico
Chegou o momento de escolher!,7,Selecione o serviço de e-mail que você mais gosta para aprender a criar sua conta de correio eletrônico.,https://edu.gcfglobal.org//pt/criar-um-correio-eletronico/,Portugues,criar-um-correio-eletronico
Enviar uma mensagem de correio eletrônico,8,"Nesta página você verá o procedimento para enviar uma mensagem de correio eletrônico
",https://edu.gcfglobal.org//pt/criar-um-correio-eletronico/,Portugues,criar-um-correio-eletronico
Envie a sua primeira mensagem,9,Nesta página você conhecerá o painel de escrita.,https://edu.gcfglobal.org//pt/criar-um-correio-eletronico/,Portugues,criar-um-correio-eletronico
Escrever uma mensagem de correio,10,Nesta página você aprenderá o que deve fazer para enviar um e-mail,https://edu.gcfglobal.org//pt/criar-um-correio-eletronico/,Portugues,criar-um-correio-eletronico
Responder uma mensagem de correio eletrônico,11,"Nesta página você verá os passos para responder uma mensagem de correio eletrônico.
",https://edu.gcfglobal.org//pt/criar-um-correio-eletronico/,Portugues,criar-um-correio-eletronico
Opções para responder um e-mail,12,Nesta página você verá as opções que terá para responder um e-mail.,https://edu.gcfglobal.org//pt/criar-um-correio-eletronico/,Portugues,criar-um-correio-eletronico
Administre suas mensagens de e-mail,13,"Nesta página você verá como administrar suas mensagens de correio eletrônico nas pastas existentes.
",https://edu.gcfglobal.org//pt/criar-um-correio-eletronico/,Portugues,criar-um-correio-eletronico
O que é um arquivo anexo?,14,"Nesta página identificaremos em que consiste um arquivo anexado a mensagem de correio eletrônico.
",https://edu.gcfglobal.org//pt/criar-um-correio-eletronico/,Portugues,criar-um-correio-eletronico
Anexar arquivos comprimidos,15,"Página que descreve como podemos comprimir os arquivos para que possam ser enviados por correio.
",https://edu.gcfglobal.org//pt/criar-um-correio-eletronico/,Portugues,criar-um-correio-eletronico
Fazer o download de um arquivo anexo,16,"Instruções para fazer o download de um arquivo anexo em uma mensagem de e-mail.
",https://edu.gcfglobal.org//pt/criar-um-correio-eletronico/,Portugues,criar-um-correio-eletronico
Escrever corretamente uma mensagem,17,Aqui será descrito alguns parâmetros que você deve saber no momento de escrever uma mensagem de correio eletrônico.,https://edu.gcfglobal.org//pt/criar-um-correio-eletronico/,Portugues,criar-um-correio-eletronico
Recomendações para escrever um e-mail,18,Aqui mostraremos alguns padrões de escrita para o momento de redigir uma mensagem de correio eletrônico.,https://edu.gcfglobal.org//pt/criar-um-correio-eletronico/,Portugues,criar-um-correio-eletronico
Aprenda a criar uma conta no Yahoo!,19,"Nesta página você irá encontrar os passos para aprender a criar ou abrir uma conta no Yahoo!
",https://edu.gcfglobal.org//pt/criar-um-correio-eletronico/,Portugues,criar-um-correio-eletronico
Formulário de registro do Yahoo!,20,descrição de como preencher o formulário do Yahoo!,https://edu.gcfglobal.org//pt/criar-um-correio-eletronico/,Portugues,criar-um-correio-eletronico
Dados de segurança da sua conta,21,Descrição dos campos do formulário do Yahoo!,https://edu.gcfglobal.org//pt/criar-um-correio-eletronico/,Portugues,criar-um-correio-eletronico
Aprenda a criar sua conta no Outlook - Hotmail,22,"Descrição do procedimento para começar a abrir uma conta no Hotmail.
",https://edu.gcfglobal.org//pt/criar-um-correio-eletronico/,Portugues,criar-um-correio-eletronico
Como preencher o formulário de registro no Outlook,23,"Veja o que é necessário fazer para preenche o formulário de registro na página do Hotmail.
",https://edu.gcfglobal.org//pt/criar-um-correio-eletronico/,Portugues,criar-um-correio-eletronico
Como abrir um conta no Outlook - Hotmail,24,"Descrição de como preencher os campos finais do formulário de registro no Outlook ou Hotmail
",https://edu.gcfglobal.org//pt/criar-um-correio-eletronico/,Portugues,criar-um-correio-eletronico
Aprenda a criar uma conta de e-mail no Gmail,25,"Passos iniciais para criar uma conta de email no Gmail.
",https://edu.gcfglobal.org//pt/criar-um-correio-eletronico/,Portugues,criar-um-correio-eletronico
Como preencher o formulário do Gmail,26,"Descrição dos campos do formulário de inscrição do Gmail.
",https://edu.gcfglobal.org//pt/criar-um-correio-eletronico/,Portugues,criar-um-correio-eletronico
Como criar um perfil no Gmail,27,"Descrição dos passos para finalizar o processo de inscrição ao gmail e criação do perfil.
",https://edu.gcfglobal.org//pt/criar-um-correio-eletronico/,Portugues,criar-um-correio-eletronico
O que é um blog?,1,Nesta página você encontrará a definição de blog e para que serve esta valiosa ferramenta.,https://edu.gcfglobal.org//pt/como-criar-um-blog/,Portugues,como-criar-um-blog
E quem são os blogueiros?,2,"Veja porque para ser blogueiro não precisa ter um público específico nem uma idade única, e que você também pode criar um blog para expressar o que você quiser.",https://edu.gcfglobal.org//pt/como-criar-um-blog/,Portugues,como-criar-um-blog
O que é possível escrever num blog?,3,Aqui lhe damos alguns conselhos e sugestões sobre temas para escrever num blog.,https://edu.gcfglobal.org//pt/como-criar-um-blog/,Portugues,como-criar-um-blog
Escolher um tema para seu blog,4,Você sabe como escolher temas para o seu blog?,https://edu.gcfglobal.org//pt/como-criar-um-blog/,Portugues,como-criar-um-blog
